"Grade","Profissional_Grade","Unidade_Funcional","Condicao_De_Atendimento","Especialidade","Situacao_Atual_Grade","Dia_da_Semana","Hora_Inicio","Turno","Situacao_Atual_Horario","Quantidade_Vagas"
3470,G. M. B. D. Q. M. ,CCIH (AMBULATÓRIO),INTERCONSULTA,ENFERMAGEM - CCIH,Ativo,Terça,1970-01-01 13:00:00.000,Tarde,Ativo,3
3470,G. M. B. D. Q. M. ,CCIH (AMBULATÓRIO),PRIMEIRA CONSULTA,ENFERMAGEM - CCIH,Ativo,Terça,1970-01-01 13:00:00.000,Tarde,Ativo,2
3470,G. M. B. D. Q. M. ,CCIH (AMBULATÓRIO),INTERCONSULTA,ENFERMAGEM - CCIH,Ativo,Quarta,1970-01-01 13:00:00.000,Tarde,Ativo,3
3470,G. M. B. D. Q. M. ,CCIH (AMBULATÓRIO),PRIMEIRA CONSULTA,ENFERMAGEM - CCIH,Ativo,Quarta,1970-01-01 13:00:00.000,Tarde,Ativo,2
3470,G. M. B. D. Q. M. ,CCIH (AMBULATÓRIO),RETORNO,ENFERMAGEM - CCIH,Ativo,Quarta,1970-01-01 13:00:00.000,Tarde,Ativo,3
3470,G. M. B. D. Q. M. ,CCIH (AMBULATÓRIO),RETORNO,ENFERMAGEM - CCIH,Ativo,Quinta,1970-01-01 13:00:00.000,Tarde,Ativo,3
3470,G. M. B. D. Q. M. ,CCIH (AMBULATÓRIO),PRIMEIRA CONSULTA,ENFERMAGEM - CCIH,Ativo,Quinta,1970-01-01 13:00:00.000,Tarde,Ativo,2
3470,G. M. B. D. Q. M. ,CCIH (AMBULATÓRIO),INTERCONSULTA,ENFERMAGEM - CCIH,Ativo,Quinta,1970-01-01 13:00:00.000,Tarde,Ativo,3
3470,G. M. B. D. Q. M. ,CCIH (AMBULATÓRIO),INTERCONSULTA,ENFERMAGEM - CCIH,Ativo,Sexta,1970-01-01 13:00:00.000,Tarde,Ativo,3
3470,G. M. B. D. Q. M. ,CCIH (AMBULATÓRIO),RETORNO,ENFERMAGEM - CCIH,Ativo,Sexta,1970-01-01 13:00:00.000,Tarde,Ativo,3
3470,G. M. B. D. Q. M. ,CCIH (AMBULATÓRIO),PRIMEIRA CONSULTA,ENFERMAGEM - CCIH,Ativo,Sexta,1970-01-01 13:00:00.000,Tarde,Ativo,2
3472,J. C. D. L. ,GINECOLOGIA (AMBULATÓRIO),RETORNO,AMBULATORIO INTERSEXO - GINECOLOGIA,Inativo,Sexta,1970-01-01 10:00:00.000,Manhã,Ativo,1
3472,J. C. D. L. ,GINECOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,AMBULATORIO INTERSEXO - GINECOLOGIA,Inativo,Sexta,1970-01-01 10:00:00.000,Manhã,Ativo,1
3472,J. C. D. L. ,GINECOLOGIA (AMBULATÓRIO),INTERCONSULTA,AMBULATORIO INTERSEXO - GINECOLOGIA,Inativo,Sexta,1970-01-01 10:00:00.000,Manhã,Ativo,1
3474,J. P. D. S. P. ,ENDOSCOPIA,PRIMEIRA CONSULTA,EXAMES EM ENDOSCOPIA,Ativo,Terça,1970-01-01 07:00:00.000,Manhã,Ativo,1
3474,J. P. D. S. P. ,ENDOSCOPIA,PRIMEIRA CONSULTA,EXAMES EM ENDOSCOPIA,Ativo,Terça,1970-01-01 13:00:00.000,Tarde,Ativo,1
3474,J. P. D. S. P. ,ENDOSCOPIA,PRIMEIRA CONSULTA,EXAMES EM ENDOSCOPIA,Ativo,Quinta,1970-01-01 07:00:00.000,Manhã,Ativo,1
3474,J. P. D. S. P. ,ENDOSCOPIA,PRIMEIRA CONSULTA,EXAMES EM ENDOSCOPIA,Ativo,Quinta,1970-01-01 13:00:00.000,Tarde,Ativo,1
3476,E. S. S. ,ENDOSCOPIA,PRIMEIRA CONSULTA,EXAMES EM ENDOSCOPIA,Ativo,Segunda,1970-01-01 07:00:00.000,Manhã,Ativo,1
3476,E. S. S. ,ENDOSCOPIA,PRIMEIRA CONSULTA,EXAMES EM ENDOSCOPIA,Ativo,Sexta,1970-01-01 07:00:00.000,Manhã,Ativo,1
3478,L. M. C. ,GINECOLOGIA (AMBULATÓRIO),RETORNO,GINECOLOGIA - DOENCAS BENIGNAS DA MAMA,Ativo,Segunda,1970-01-01 10:00:00.000,Manhã,Ativo,10
3480,A. L. M. ,HEMODINAMICA (AMBULATORIO),CONSULTA REGULADA,RADIOLOGIA INTERVENCIONISTA,Ativo,Sexta,1970-01-01 15:30:00.000,Tarde,Ativo,1
3482,E. P. S. ,PUERICULTURA (AMBULATÓRIO),RETORNO,PUERICULTURA - EGRESSO,Ativo,Sexta,1970-01-01 07:00:00.000,Manhã,Ativo,4
3484,I. C. C. D. S. ,PUERICULTURA (AMBULATÓRIO),RETORNO,PUERICULTURA - ALTO RISCO,Ativo,Segunda,1970-01-01 13:00:00.000,Tarde,Ativo,4
3490,L. M. F. ,OFTALMOLOGIA (AMBULATÓRIO),INTERCONSULTA,OFTALMOLOGIA,Ativo,Quarta,1970-01-01 13:00:00.000,Tarde,Ativo,2
3490,L. M. F. ,OFTALMOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OFTALMOLOGIA,Ativo,Quarta,1970-01-01 15:30:00.000,Tarde,Ativo,4
3492,J. N. V. M. D. A. ,NUCLEO DE TELESSAUDE,TELEATENDIMENTO,TELEMEDICINA INTERCONSULTA PNEUMOLOGIA,Ativo,Sexta,1970-01-01 08:00:00.000,Manhã,Ativo,10
3494,M. T. S. D. S. L. ,CARDIOLOGIA (AMBULATÓRIO),RETORNO,CARDIO - INSUFICIENCIA CARDIACA AVANCADA,Ativo,Quinta,1970-01-01 13:00:00.000,Tarde,Ativo,10
3496,C. H. Z. ,NUCLEO DE TELESSAUDE,TELEATENDIMENTO,TELEMEDICINA ONCOGENETICA,Ativo,Terça,1970-01-01 14:00:00.000,Tarde,Ativo,6
3498,W. B. D. L. ,CIRURGIA PLÁSTICA (AMBULATÓRIO),RETORNO,CIRURGIA PLASTICA,Ativo,Quinta,1970-01-01 07:00:00.000,Manhã,Ativo,6
3500,W. B. D. L. ,CIRURGIA PLÁSTICA (AMBULATÓRIO),INTERCONSULTA,CIRURGIA PLASTICA - TRIAGEM,Ativo,Quinta,1970-01-01 07:00:00.000,Manhã,Ativo,2
3500,W. B. D. L. ,CIRURGIA PLÁSTICA (AMBULATÓRIO),CONSULTA REGULADA,CIRURGIA PLASTICA - TRIAGEM,Ativo,Quinta,1970-01-01 10:00:00.000,Manhã,Ativo,4
3502,J. N. V. M. D. A. ,NUCLEO DE TELESSAUDE,TELEATENDIMENTO,TELEMEDICINA TRIAGEM INTERCONSULTA PEDIATRIA,Ativo,Quarta,1970-01-01 13:20:00.000,Tarde,Inativo,10
3504,C. D. L. M. ,REUMATOLOGIA (AMBULATÓRIO),,ESPONDILO-GOTA TELECONSULTA,Inativo,,,,,
3506,C. D. L. M. ,REUMATOLOGIA (AMBULATÓRIO),TELEATENDIMENTO,TELEMEDICINA ESPONDILO-GOTA,Ativo,Terça,1970-01-01 14:00:00.000,Tarde,Ativo,5
3508,A. L. B. P. D. ,REUMATOLOGIA (AMBULATÓRIO),RETORNO,REUMATOLOGIA - INFILTRACOES,Ativo,Terça,1970-01-01 07:00:00.000,Manhã,Ativo,5
3510,M. E. P. L. E. S. L. ,NUCLEO DE TELESSAUDE,,TELEMEDICINA ONCOGERIATRIA,Inativo,,,,,
3512,J. C. D. L. ,GINECOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,GINECO - DISTURBIOS DA DIFERENCIACAO SEXUAL,Ativo,Sexta,1970-01-01 10:00:00.000,Manhã,Ativo,1
3512,J. C. D. L. ,GINECOLOGIA (AMBULATÓRIO),RETORNO,GINECO - DISTURBIOS DA DIFERENCIACAO SEXUAL,Ativo,Sexta,1970-01-01 10:00:00.000,Manhã,Ativo,1
3512,J. C. D. L. ,GINECOLOGIA (AMBULATÓRIO),INTERCONSULTA,GINECO - DISTURBIOS DA DIFERENCIACAO SEXUAL,Ativo,Sexta,1970-01-01 10:00:00.000,Manhã,Ativo,1
3514,R. I. N. D. R. ,HEMATOLOGIA (AMBULATÓRIO),INTERCONSULTA,REGULADOS - HEMATOLOGIA,Ativo,Quarta,1970-01-01 07:00:00.000,Manhã,Ativo,2
3514,R. I. N. D. R. ,HEMATOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,REGULADOS - HEMATOLOGIA,Ativo,Quarta,1970-01-01 10:00:00.000,Manhã,Ativo,6
3516,J. C. B. V. ,OFTALMOLOGIA (AMBULATÓRIO),RETORNO,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Segunda,1970-01-01 13:00:00.000,Tarde,Ativo,2
3516,J. C. B. V. ,OFTALMOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Segunda,1970-01-01 15:30:00.000,Tarde,Ativo,2
3516,J. C. B. V. ,OFTALMOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Quarta,1970-01-01 15:30:00.000,Tarde,Ativo,2
3516,J. C. B. V. ,OFTALMOLOGIA (AMBULATÓRIO),RETORNO,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Quarta,1970-01-01 13:00:00.000,Tarde,Ativo,2
3518,A. P. T. S. ,OFTALMOLOGIA (AMBULATÓRIO),RETORNO,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Segunda,1970-01-01 07:00:00.000,Manhã,Ativo,2
3518,A. P. T. S. ,OFTALMOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Segunda,1970-01-01 10:00:00.000,Manhã,Ativo,2
3520,M. C. D. A. R. ,OFTALMOLOGIA (AMBULATÓRIO),RETORNO,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Terça,1970-01-01 07:00:00.000,Manhã,Ativo,2
3520,M. C. D. A. R. ,OFTALMOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Terça,1970-01-01 10:00:00.000,Manhã,Ativo,2
3522,S. C. P. S. ,OFTALMOLOGIA (AMBULATÓRIO),,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Inativo,,,,,
3524,L. A. D. S. B. ,OFTALMOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Segunda,1970-01-01 10:00:00.000,Manhã,Ativo,2
3524,L. A. D. S. B. ,OFTALMOLOGIA (AMBULATÓRIO),RETORNO,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Segunda,1970-01-01 07:00:00.000,Manhã,Ativo,2
3524,L. A. D. S. B. ,OFTALMOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Sexta,1970-01-01 15:30:00.000,Tarde,Ativo,2
3524,L. A. D. S. B. ,OFTALMOLOGIA (AMBULATÓRIO),RETORNO,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Sexta,1970-01-01 13:00:00.000,Tarde,Ativo,2
3526,R. V. A. ,OFTALMOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Sexta,1970-01-01 15:30:00.000,Tarde,Ativo,2
3526,R. V. A. ,OFTALMOLOGIA (AMBULATÓRIO),RETORNO,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Sexta,1970-01-01 13:00:00.000,Tarde,Ativo,2
3528,M. M. V. C. M. ,OFTALMOLOGIA (AMBULATÓRIO),RETORNO,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Segunda,1970-01-01 13:00:00.000,Tarde,Ativo,2
3528,M. M. V. C. M. ,OFTALMOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Segunda,1970-01-01 15:30:00.000,Tarde,Ativo,2
3528,M. M. V. C. M. ,OFTALMOLOGIA (AMBULATÓRIO),RETORNO,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Quinta,1970-01-01 13:00:00.000,Tarde,Ativo,2
3528,M. M. V. C. M. ,OFTALMOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Quinta,1970-01-01 15:30:00.000,Tarde,Ativo,2
3530,A. K. T. S. ,OFTALMOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Terça,1970-01-01 15:30:00.000,Tarde,Ativo,2
3530,A. K. T. S. ,OFTALMOLOGIA (AMBULATÓRIO),RETORNO,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Terça,1970-01-01 13:00:00.000,Tarde,Ativo,2
3530,A. K. T. S. ,OFTALMOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Sexta,1970-01-01 10:00:00.000,Manhã,Ativo,2
3530,A. K. T. S. ,OFTALMOLOGIA (AMBULATÓRIO),RETORNO,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Sexta,1970-01-01 07:00:00.000,Manhã,Ativo,2
3532,T. R. C. E. S. ,OFTALMOLOGIA (AMBULATÓRIO),RETORNO,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Terça,1970-01-01 13:00:00.000,Tarde,Ativo,2
3532,T. R. C. E. S. ,OFTALMOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Terça,1970-01-01 10:00:00.000,Manhã,Ativo,2
3532,T. R. C. E. S. ,OFTALMOLOGIA (AMBULATÓRIO),RETORNO,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Terça,1970-01-01 07:00:00.000,Manhã,Ativo,2
3532,T. R. C. E. S. ,OFTALMOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Terça,1970-01-01 15:30:00.000,Tarde,Ativo,2
3532,T. R. C. E. S. ,OFTALMOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Sexta,1970-01-01 10:00:00.000,Manhã,Ativo,2
3532,T. R. C. E. S. ,OFTALMOLOGIA (AMBULATÓRIO),RETORNO,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Sexta,1970-01-01 07:00:00.000,Manhã,Ativo,2
3533,J. R. L. D. C. J. ,OFTALMOLOGIA (AMBULATÓRIO),RETORNO,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Quinta,1970-01-01 07:00:00.000,Manhã,Ativo,2
3533,J. R. L. D. C. J. ,OFTALMOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Quinta,1970-01-01 10:00:00.000,Manhã,Ativo,2
3534,J. C. F. A. ,OFTALMOLOGIA (AMBULATÓRIO),RETORNO,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Quarta,1970-01-01 07:00:00.000,Manhã,Ativo,2
3534,J. C. F. A. ,OFTALMOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Quarta,1970-01-01 10:00:00.000,Manhã,Ativo,2
3534,J. C. F. A. ,OFTALMOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Quinta,1970-01-01 10:00:00.000,Manhã,Ativo,2
3534,J. C. F. A. ,OFTALMOLOGIA (AMBULATÓRIO),RETORNO,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Quinta,1970-01-01 13:00:00.000,Tarde,Ativo,2
3534,J. C. F. A. ,OFTALMOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Quinta,1970-01-01 15:30:00.000,Tarde,Ativo,2
3534,J. C. F. A. ,OFTALMOLOGIA (AMBULATÓRIO),RETORNO,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Quinta,1970-01-01 07:00:00.000,Manhã,Ativo,2
3536,J. F. A. T. D. G. ,OFTALMOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Quarta,1970-01-01 10:00:00.000,Manhã,Ativo,2
3536,J. F. A. T. D. G. ,OFTALMOLOGIA (AMBULATÓRIO),RETORNO,OCI - AVAL INICIAL OFTALMO A PARTIR DE 9 ANOS,Ativo,Quarta,1970-01-01 07:00:00.000,Manhã,Ativo,2
3538,M. M. T. F. P. ,OFTALMOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL INICIAL OFTALMO DE 0 A 8 ANOS,Ativo,Quarta,1970-01-01 10:00:00.000,Manhã,Ativo,2
3538,M. M. T. F. P. ,OFTALMOLOGIA (AMBULATÓRIO),RETORNO,OCI - AVAL INICIAL OFTALMO DE 0 A 8 ANOS,Ativo,Quarta,1970-01-01 07:00:00.000,Manhã,Ativo,2
3540,A. A. M. ,OTORRINOLARINGOLOGIA (AMBULATÓRIO),,OCI - AVAL INICIAL DIAG DEFICIT AUDITIVO,Inativo,,,,,
3542,G. M. S. D. N. ,OTORRINOLARINGOLOGIA (AMBULATÓRIO),RETORNO,OCI - AVAL DIAG NASOFARINGE E OROFARINGE,Ativo,Quarta,1970-01-01 13:00:00.000,Tarde,Ativo,3
3542,G. M. S. D. N. ,OTORRINOLARINGOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL DIAG NASOFARINGE E OROFARINGE,Ativo,Quarta,1970-01-01 15:30:00.000,Tarde,Ativo,3
3544,V. S. C. L. F. ,OTORRINOLARINGOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL DIAG NASOFARINGE E OROFARINGE,Inativo,Quarta,1970-01-01 15:30:00.000,Tarde,Inativo,4
3544,V. S. C. L. F. ,OTORRINOLARINGOLOGIA (AMBULATÓRIO),RETORNO,OCI - AVAL DIAG NASOFARINGE E OROFARINGE,Inativo,Quarta,1970-01-01 13:00:00.000,Tarde,Inativo,4
3546,A. D. A. B. ,OTORRINOLARINGOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL DIAG NASOFARINGE E OROFARINGE,Ativo,Terça,1970-01-01 15:30:00.000,Tarde,Ativo,3
3548,P. R. B. D. S. ,OTORRINOLARINGOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL DIAG NASOFARINGE E OROFARINGE,Ativo,Terça,1970-01-01 15:30:00.000,Tarde,Ativo,3
3548,P. R. B. D. S. ,OTORRINOLARINGOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL DIAG NASOFARINGE E OROFARINGE,Ativo,Quinta,1970-01-01 15:30:00.000,Tarde,Ativo,3
3548,P. R. B. D. S. ,OTORRINOLARINGOLOGIA (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL DIAG NASOFARINGE E OROFARINGE,Ativo,Sexta,1970-01-01 15:30:00.000,Tarde,Ativo,3
3550,S. R. F. D. S. ,CIRURGIA GERAL (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL DIAG CANCER COLORRETAL,Ativo,Quarta,1970-01-01 10:00:00.000,Manhã,Ativo,2
3550,S. R. F. D. S. ,CIRURGIA GERAL (AMBULATÓRIO),RETORNO,OCI - AVAL DIAG CANCER COLORRETAL,Ativo,Quarta,1970-01-01 07:00:00.000,Manhã,Ativo,2
3552,C. R. D. C. ,CIRURGIA GERAL (AMBULATÓRIO),RETORNO,OCI - AVAL DIAG CANCER COLORRETAL,Ativo,Terça,1970-01-01 07:00:00.000,Manhã,Ativo,2
3552,C. R. D. C. ,CIRURGIA GERAL (AMBULATÓRIO),CONSULTA REGULADA,OCI - AVAL DIAG CANCER COLORRETAL,Ativo,Terça,1970-01-01 10:00:00.000,Manhã,Ativo,2
3554,K. N. S. ,ONCOLOGIA (AMBULATÓRIO),RETORNO,CUIDADOS PALIATIVOS,Ativo,Segunda,1970-01-01 07:00:00.000,Manhã,Ativo,4
3554,K. N. S. ,ONCOLOGIA (AMBULATÓRIO),INTERCONSULTA,CUIDADOS PALIATIVOS,Ativo,Segunda,1970-01-01 07:00:00.000,Manhã,Ativo,2
3556,M. M. A. C. ,OTORRINOLARINGOLOGIA (AMBULATÓRIO),RETORNO,OTORRINOLARINGOLOGIA - DISFAGIA,Ativo,Quinta,1970-01-01 07:00:00.000,Manhã,Ativo,4
3558,N. A. M. D. A. ,CARDIOLOGIA (AMBULATÓRIO),INTERCONSULTA,CARDIO - RISCO CIRURGICO,Ativo,Sábado,1970-01-01 07:00:00.000,Manhã,Ativo,12
3560,N. G. C. ,REUMATOLOGIA (AMBULATÓRIO),,ESPONDILOARTRITE - TRIAGEM,Inativo,,,,,
3564,J. D. S. B. ,CIRURGIA GERAL (AMBULATÓRIO),RETORNO,PROCTOLOGIA,Ativo,Sexta,1970-01-01 07:00:00.000,Manhã,Ativo,6
3564,J. D. S. B. ,CIRURGIA GERAL (AMBULATÓRIO),CONSULTA REGULADA,PROCTOLOGIA,Ativo,Sexta,1970-01-01 10:00:00.000,Manhã,Ativo,4
3564,J. D. S. B. ,CIRURGIA GERAL (AMBULATÓRIO),INTERCONSULTA,PROCTOLOGIA,Ativo,Sexta,1970-01-01 07:00:00.000,Manhã,Ativo,2
3566,C. G. C. ,UNIDADE DE DIAGNÓSTICO POR IMAGEM,PRIMEIRA CONSULTA,ENFERMAGEM - TOMOGRAFIA COMPUTADORIZADA,Ativo,Segunda,1970-01-01 07:00:00.000,Manhã,Ativo,28
3566,C. G. C. ,UNIDADE DE DIAGNÓSTICO POR IMAGEM,PRIMEIRA CONSULTA,ENFERMAGEM - TOMOGRAFIA COMPUTADORIZADA,Ativo,Terça,1970-01-01 07:00:00.000,Manhã,Ativo,28
3566,C. G. C. ,UNIDADE DE DIAGNÓSTICO POR IMAGEM,PRIMEIRA CONSULTA,ENFERMAGEM - TOMOGRAFIA COMPUTADORIZADA,Ativo,Quarta,1970-01-01 07:00:00.000,Manhã,Ativo,28
3566,C. G. C. ,UNIDADE DE DIAGNÓSTICO POR IMAGEM,PRIMEIRA CONSULTA,ENFERMAGEM - TOMOGRAFIA COMPUTADORIZADA,Ativo,Quinta,1970-01-01 07:00:00.000,Manhã,Ativo,28
3566,C. G. C. ,UNIDADE DE DIAGNÓSTICO POR IMAGEM,PRIMEIRA CONSULTA,ENFERMAGEM - TOMOGRAFIA COMPUTADORIZADA,Ativo,Sexta,1970-01-01 07:00:00.000,Manhã,Ativo,28
3568,C. G. C. ,UNIDADE DE DIAGNÓSTICO POR IMAGEM,PRIMEIRA CONSULTA,ENFERMAGEM - RESSONANCIA MAGNETICA NUCLEAR,Ativo,Segunda,1970-01-01 07:00:00.000,Manhã,Ativo,22
3568,C. G. C. ,UNIDADE DE DIAGNÓSTICO POR IMAGEM,PRIMEIRA CONSULTA,ENFERMAGEM - RESSONANCIA MAGNETICA NUCLEAR,Ativo,Terça,1970-01-01 07:00:00.000,Manhã,Ativo,22
3568,C. G. C. ,UNIDADE DE DIAGNÓSTICO POR IMAGEM,PRIMEIRA CONSULTA,ENFERMAGEM - RESSONANCIA MAGNETICA NUCLEAR,Ativo,Quarta,1970-01-01 07:00:00.000,Manhã,Ativo,22
3568,C. G. C. ,UNIDADE DE DIAGNÓSTICO POR IMAGEM,PRIMEIRA CONSULTA,ENFERMAGEM - RESSONANCIA MAGNETICA NUCLEAR,Ativo,Quinta,1970-01-01 07:00:00.000,Manhã,Ativo,22
3568,C. G. C. ,UNIDADE DE DIAGNÓSTICO POR IMAGEM,PRIMEIRA CONSULTA,ENFERMAGEM - RESSONANCIA MAGNETICA NUCLEAR,Ativo,Sexta,1970-01-01 07:00:00.000,Manhã,Ativo,22
3568,C. G. C. ,UNIDADE DE DIAGNÓSTICO POR IMAGEM,PRIMEIRA CONSULTA,ENFERMAGEM - RESSONANCIA MAGNETICA NUCLEAR,Ativo,Sábado,1970-01-01 07:00:00.000,Manhã,Ativo,22
3570,V. D. F. B. B. ,UNIDADE DE DIAGNÓSTICO POR IMAGEM,PRIMEIRA CONSULTA,ENFERMAGEM - TOMOGRAFIA COMPUTADORIZADA,Ativo,Segunda,1970-01-01 07:00:00.000,Manhã,Ativo,28
3570,V. D. F. B. B. ,UNIDADE DE DIAGNÓSTICO POR IMAGEM,PRIMEIRA CONSULTA,ENFERMAGEM - TOMOGRAFIA COMPUTADORIZADA,Ativo,Terça,1970-01-01 07:00:00.000,Manhã,Ativo,28
3570,V. D. F. B. B. ,UNIDADE DE DIAGNÓSTICO POR IMAGEM,PRIMEIRA CONSULTA,ENFERMAGEM - TOMOGRAFIA COMPUTADORIZADA,Ativo,Quarta,1970-01-01 07:00:00.000,Manhã,Ativo,28
3570,V. D. F. B. B. ,UNIDADE DE DIAGNÓSTICO POR IMAGEM,PRIMEIRA CONSULTA,ENFERMAGEM - TOMOGRAFIA COMPUTADORIZADA,Ativo,Quinta,1970-01-01 07:00:00.000,Manhã,Ativo,28
3570,V. D. F. B. B. ,UNIDADE DE DIAGNÓSTICO POR IMAGEM,PRIMEIRA CONSULTA,ENFERMAGEM - TOMOGRAFIA COMPUTADORIZADA,Ativo,Sexta,1970-01-01 07:00:00.000,Manhã,Ativo,28
3572,V. D. F. B. B. ,UNIDADE DE DIAGNÓSTICO POR IMAGEM,PRIMEIRA CONSULTA,ENFERMAGEM - RESSONANCIA MAGNETICA NUCLEAR,Ativo,Segunda,1970-01-01 07:00:00.000,Manhã,Ativo,22
3572,V. D. F. B. B. ,UNIDADE DE DIAGNÓSTICO POR IMAGEM,PRIMEIRA CONSULTA,ENFERMAGEM - RESSONANCIA MAGNETICA NUCLEAR,Ativo,Terça,1970-01-01 07:00:00.000,Manhã,Ativo,22
3572,V. D. F. B. B. ,UNIDADE DE DIAGNÓSTICO POR IMAGEM,PRIMEIRA CONSULTA,ENFERMAGEM - RESSONANCIA MAGNETICA NUCLEAR,Ativo,Quarta,1970-01-01 07:00:00.000,Manhã,Ativo,22
3572,V. D. F. B. B. ,UNIDADE DE DIAGNÓSTICO POR IMAGEM,PRIMEIRA CONSULTA,ENFERMAGEM - RESSONANCIA MAGNETICA NUCLEAR,Ativo,Quinta,1970-01-01 07:00:00.000,Manhã,Ativo,22
3572,V. D. F. B. B. ,UNIDADE DE DIAGNÓSTICO POR IMAGEM,PRIMEIRA CONSULTA,ENFERMAGEM - RESSONANCIA MAGNETICA NUCLEAR,Ativo,Sexta,1970-01-01 07:00:00.000,Manhã,Ativo,22
